date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,people_vaccinated,people_fully_vaccinated,population,year,month,month_name,death_rate,daily_case_growth,vaccinated_percent,peak_case_day,wave
2021-08-03,31655824.0,0.0,424351.0,0.0,471294789.0,1649295.0,378090597.0,107195973.0,1417173120,2021,8,August,1.3405147817349503,0.0,7.564070436221653,0,No Wave
2021-08-04,31655824.0,0.0,424351.0,0.0,473142307.0,1847518.0,381126275.0,108216020.0,1417173120,2021,8,August,1.3405147817349503,0.0,7.636048022135785,0,No Wave
2021-08-05,31655824.0,0.0,424351.0,0.0,474893363.0,1751056.0,385631050.0,109696545.0,1417173120,2021,8,August,1.3405147817349503,0.0,7.740518321431329,0,No Wave
2021-08-06,31655824.0,0.0,424351.0,0.0,476533650.0,1640287.0,390041560.0,110968049.0,1417173120,2021,8,August,1.3405147817349503,0.0,7.830239469966803,0,No Wave
2021-08-07,31655824.0,0.0,424351.0,0.0,478316964.0,1783314.0,394378151.0,112432341.0,1417173120,2021,8,August,1.3405147817349503,0.0,7.933564319932909,0,No Wave
2021-08-08,31934455.0,278631.0,427862.0,3511.0,480039185.0,1722221.0,395667593.0,112997166.0,1417173120,2021,8,August,1.33981306397745,0.8725090188637947,7.973420071642341,0,No Wave
2021-08-09,31934455.0,0.0,427862.0,0.0,481767232.0,1728047.0,400158057.0,114342211.0,1417173120,2021,8,August,1.33981306397745,0.0,8.068330494442344,0,No Wave
2021-08-10,31934455.0,0.0,427862.0,0.0,483278545.0,1511313.0,403596088.0,115484436.0,1417173120,2021,8,August,1.33981306397745,0.0,8.148929327702744,0,No Wave
2021-08-11,31934455.0,0.0,427862.0,0.0,485056507.0,1777962.0,406980329.0,116690690.0,1417173120,2021,8,August,1.33981306397745,0.0,8.234046239883522,0,No Wave
2021-08-12,31934455.0,0.0,427862.0,0.0,487370196.0,2313689.0,406980329.0,116690690.0,1417173120,2021,8,August,1.33981306397745,0.0,8.234046239883522,0,No Wave
2021-08-13,31934455.0,0.0,427862.0,0.0,489470779.0,2100583.0,416846115.0,119343788.0,1417173120,2021,8,August,1.33981306397745,0.0,8.42125681864471,0,No Wave
2021-08-14,31934455.0,0.0,427862.0,0.0,491700577.0,2229798.0,422575401.0,121270889.0,1417173120,2021,8,August,1.33981306397745,0.0,8.55723886436683,0,No Wave
2021-08-15,32192576.0,258121.0,431225.0,3363.0,493624440.0,1923863.0,422575401.0,121270889.0,1417173120,2021,8,August,1.3395169122222466,0.8018028752964659,8.55723886436683,0,No Wave
2021-08-16,32192576.0,0.0,431225.0,0.0,494805652.0,1181212.0,428681772.0,121838266.0,1417173120,2021,8,August,1.3395169122222466,0.0,8.597274692875914,0,No Wave
2021-08-17,32192576.0,0.0,431225.0,0.0,496629524.0,1823872.0,433454974.0,123065342.0,1417173120,2021,8,August,1.3395169122222466,0.0,8.683860868035657,0,No Wave
2021-08-18,32192576.0,0.0,431225.0,0.0,498427083.0,1797559.0,437698591.0,124452924.0,1417173120,2021,8,August,1.3395169122222466,0.0,8.781772829560866,0,No Wave
2021-08-19,32192576.0,0.0,431225.0,0.0,500300840.0,1873757.0,441116044.0,125479664.0,1417173120,2021,8,August,1.3395169122222466,0.0,8.854222693696025,0,No Wave
2021-08-20,32192576.0,0.0,431225.0,0.0,502699702.0,2398862.0,446102199.0,127103265.0,1417173120,2021,8,August,1.3395169122222466,0.0,8.968788866105506,0,No Wave
2021-08-21,32192576.0,0.0,431225.0,0.0,504576158.0,1876456.0,448292884.0,128072936.0,1417173120,2021,8,August,1.3395169122222466,0.0,9.037211769864784,0,No Wave
2021-08-22,32424234.0,231658.0,434367.0,3142.0,506256239.0,1680081.0,451186857.0,129584967.0,1417173120,2021,8,August,1.3396368901112667,0.7144594379623587,9.143905227330308,0,No Wave
2021-08-23,32424234.0,0.0,434367.0,0.0,507551399.0,1295160.0,452207578.0,130031652.0,1417173120,2021,8,August,1.3396368901112667,0.0,9.175424665124893,0,No Wave
2021-08-24,32424234.0,0.0,434367.0,0.0,509391792.0,1840393.0,456880623.0,131850881.0,1417173120,2021,8,August,1.3396368901112667,0.0,9.303794937911327,0,No Wave
2021-08-25,32424234.0,0.0,434367.0,0.0,511184547.0,1792755.0,463341344.0,134581894.0,1417173120,2021,8,August,1.3396368901112667,0.0,9.496503433539582,0,No Wave
2021-08-26,32424234.0,0.0,434367.0,0.0,513129378.0,1944831.0,468130627.0,136260584.0,1417173120,2021,8,August,1.3396368901112667,0.0,9.614956851566589,0,No Wave
2021-08-27,32424234.0,0.0,434367.0,0.0,514954309.0,1824931.0,476059071.0,139481456.0,1417173120,2021,8,August,1.3396368901112667,0.0,9.842231272351539,0,No Wave
2021-08-28,32424234.0,0.0,434367.0,0.0,516887602.0,1933293.0,483512657.0,142352109.0,1417173120,2021,8,August,1.3396368901112667,0.0,10.044793186593887,0,No Wave
2021-08-29,32695030.0,270796.0,437830.0,3463.0,518642929.0,1755327.0,488153607.0,144434244.0,1417173120,2021,8,August,1.3391331954734405,0.8282482077551236,10.191714897894762,0,No Wave
2021-08-30,32695030.0,0.0,437830.0,0.0,520146525.0,1503596.0,493077195.0,146228416.0,1417173120,2021,8,August,1.3391331954734405,0.0,10.318317073357981,0,No Wave
2021-08-31,32695030.0,0.0,437830.0,0.0,521541098.0,1394573.0,497002083.0,147797142.0,1417173120,2021,8,August,1.3391331954734405,0.0,10.429011100633916,0,No Wave
2021-09-01,32695030.0,0.0,437830.0,0.0,523184293.0,1643195.0,509668131.0,151908785.0,1417173120,2021,9,September,1.3391331954734405,0.0,10.719141003746953,0,No Wave
2021-09-02,32695030.0,0.0,437830.0,0.0,523184293.0,0.0,515627968.0,154147659.0,1417173120,2021,9,September,1.3391331954734405,0.0,10.877122690557382,0,No Wave
2021-09-03,32695030.0,0.0,437830.0,0.0,526535068.0,0.0,519667854.0,155987081.0,1417173120,2021,9,September,1.3391331954734405,0.0,11.006917842189951,0,No Wave
2021-09-04,32695030.0,0.0,437830.0,0.0,528240038.0,1704970.0,521015869.0,156729100.0,1417173120,2021,9,September,1.3391331954734405,0.0,11.059276935763501,0,No Wave
2021-09-05,32988673.0,293643.0,440533.0,2703.0,530058218.0,1818180.0,525319361.0,159196152.0,1417173120,2021,9,September,1.3354068531341046,0.890132804068839,11.233359548902538,0,No Wave
2021-09-06,32988673.0,0.0,440533.0,0.0,531468867.0,1410649.0,527862293.0,160591270.0,1417173120,2021,9,September,1.3354068531341046,0.0,11.331803273265583,0,No Wave
2021-09-07,32988673.0,0.0,440533.0,0.0,533189348.0,1720481.0,536004002.0,163664402.0,1417173120,2021,9,September,1.3354068531341046,0.0,11.548652715061374,0,No Wave
2021-09-08,32988673.0,0.0,440533.0,0.0,534943093.0,1753745.0,543462433.0,167088377.0,1417173120,2021,9,September,1.3354068531341046,0.0,11.79025869471755,0,No Wave
2021-09-09,32988673.0,0.0,440533.0,0.0,536817243.0,1874150.0,550694661.0,170215578.0,1417173120,2021,9,September,1.3354068531341046,0.0,12.01092340786142,0,No Wave
2021-09-10,32988673.0,0.0,440533.0,0.0,538604854.0,1787611.0,552964723.0,171150008.0,1417173120,2021,9,September,1.3354068531341046,0.0,12.076859600611108,0,No Wave
2021-09-11,32988673.0,0.0,440533.0,0.0,540196989.0,1592135.0,558984568.0,174444404.0,1417173120,2021,9,September,1.3354068531341046,0.0,12.309322096089433,0,No Wave
2021-09-12,33236921.0,248248.0,442655.0,2122.0,541805829.0,1608840.0,563337272.0,176940864.0,1417173120,2021,9,September,1.331817107848227,0.7469043236586205,12.485479826205003,0,No Wave
2021-09-13,33236921.0,0.0,442655.0,0.0,543014076.0,1208247.0,570046655.0,180237914.0,1417173120,2021,9,September,1.331817107848227,0.0,12.718129595909918,0,No Wave
2021-09-14,33236921.0,0.0,442655.0,0.0,544444967.0,1430891.0,571662310.0,181051759.0,1417173120,2021,9,September,1.331817107848227,0.0,12.775556948187106,0,No Wave
2021-09-15,33236921.0,0.0,442655.0,0.0,546055796.0,1610829.0,576856263.0,184494452.0,1417173120,2021,9,September,1.331817107848227,0.0,13.018483726250748,0,No Wave
2021-09-16,33236921.0,0.0,442655.0,0.0,547701729.0,1645933.0,582842108.0,188499533.0,1417173120,2021,9,September,1.331817107848227,0.0,13.30109429397024,0,No Wave
2021-09-17,33236921.0,0.0,442655.0,0.0,549229149.0,1527420.0,586105233.0,191282617.0,1417173120,2021,9,September,1.331817107848227,0.0,13.497477076054054,0,No Wave
2021-09-18,33236921.0,0.0,442655.0,0.0,550780273.0,1551124.0,597205296.0,198809823.0,1417173120,2021,9,September,1.331817107848227,0.0,14.028619382789309,0,No Wave
2021-09-19,33448163.0,211242.0,444838.0,2183.0,552340168.0,1559895.0,602206789.0,202571907.0,1417173120,2021,9,September,1.3299325287310995,0.6315503784168954,14.29408335094586,0,No Wave
2021-09-20,33448163.0,0.0,444838.0,0.0,553621766.0,1281598.0,606563237.0,205669279.0,1417173120,2021,9,September,1.3299325287310995,0.0,14.512643240086293,0,No Wave
2021-09-21,33448163.0,0.0,444838.0,0.0,555035717.0,1413951.0,612360533.0,209475729.0,1417173120,2021,9,September,1.3299325287310995,0.0,14.781237806712,0,No Wave
2021-09-22,33448163.0,0.0,444838.0,0.0,556754282.0,1718565.0,615659928.0,211638045.0,1417173120,2021,9,September,1.3299325287310995,0.0,14.933817330658938,0,No Wave
2021-09-23,33448163.0,0.0,444838.0,0.0,558367013.0,1612731.0,621209052.0,216030785.0,1417173120,2021,9,September,1.3299325287310995,0.0,15.243782283988,0,No Wave
2021-09-24,33448163.0,0.0,444838.0,0.0,559932709.0,1565696.0,627322598.0,220331219.0,1417173120,2021,9,September,1.3299325287310995,0.0,15.547233848183629,0,No Wave
2021-09-25,33448163.0,0.0,444838.0,0.0,561661383.0,1728674.0,629574531.0,222582168.0,1417173120,2021,9,September,1.3299325287310995,0.0,15.706067583330963,0,No Wave
2021-09-26,33652745.0,204582.0,446918.0,2080.0,563243245.0,1581862.0,631601656.0,224190090.0,1417173120,2021,9,September,1.3280283673738946,0.6079206911650149,15.81952739831814,0,No Wave
2021-09-27,33652745.0,0.0,446918.0,0.0,564408251.0,1165006.0,639303166.0,229470950.0,1417173120,2021,9,September,1.3280283673738946,0.0,16.19216077143772,0,No Wave
2021-09-28,33652745.0,0.0,446918.0,0.0,565730031.0,1321780.0,641845931.0,231398730.0,1417173120,2021,9,September,1.3280283673738946,0.0,16.328190729443133,0,No Wave
2021-09-29,33652745.0,0.0,446918.0,0.0,567450185.0,1720154.0,645293313.0,234399152.0,1417173120,2021,9,September,1.3280283673738946,0.0,16.539909534835097,0,No Wave
2021-09-30,33652745.0,0.0,446918.0,0.0,568956439.0,1506254.0,648949043.0,237476249.0,1417173120,2021,9,September,1.3280283673738946,0.0,16.75703875896263,0,No Wave
2021-10-01,33652745.0,0.0,446918.0,0.0,570477338.0,1520899.0,652744197.0,240459787.0,1417173120,2021,10,October,1.3280283673738946,0.0,16.967566178506125,0,No Wave
2021-10-02,33652745.0,0.0,446918.0,0.0,571994990.0,1517652.0,656956299.0,244047971.0,1417173120,2021,10,October,1.3280283673738946,0.0,17.220759239351082,0,No Wave
2021-10-03,33813903.0,161158.0,448817.0,1899.0,573260724.0,1265734.0,659744381.0,246411092.0,1417173120,2021,10,October,1.3273149804682411,0.47660277490001673,17.38750816837395,0,No Wave
2021-10-04,33813903.0,0.0,448817.0,0.0,574252400.0,991676.0,662266667.0,248813662.0,1417173120,2021,10,October,1.3273149804682411,0.0,17.55704073754941,0,No Wave
2021-10-05,33813903.0,0.0,448817.0,0.0,575394042.0,1141642.0,666078231.0,252051019.0,1417173120,2021,10,October,1.3273149804682411,0.0,17.785478389542135,0,No Wave
2021-10-06,33813903.0,0.0,448817.0,0.0,576803867.0,1409825.0,668975929.0,254551022.0,1417173120,2021,10,October,1.3273149804682411,0.0,17.961886124399538,0,No Wave
2021-10-07,33813903.0,0.0,448817.0,0.0,578657484.0,1853617.0,670864526.0,256309333.0,1417173120,2021,10,October,1.3273149804682411,0.0,18.085957839787422,0,No Wave
2021-10-08,33813903.0,0.0,448817.0,0.0,580043190.0,1385706.0,675161305.0,260058462.0,1417173120,2021,10,October,1.3273149804682411,0.0,18.350507664158915,0,No Wave
2021-10-09,33813903.0,0.0,448817.0,0.0,581312481.0,1269291.0,679245181.0,263788737.0,1417173120,2021,10,October,1.3273149804682411,0.0,18.61372709355368,0,No Wave
2021-10-10,33953475.0,139572.0,450589.0,1772.0,582595693.0,1283212.0,683498355.0,267641477.0,1417173120,2021,10,October,1.3270777144312917,0.41106838107145144,18.885588021878373,0,No Wave
2021-10-11,33953475.0,0.0,450589.0,0.0,583631490.0,1035797.0,685337489.0,269570606.0,1417173120,2021,10,October,1.3270777144312917,0.0,19.021713169383286,0,No Wave
2021-10-12,33953475.0,0.0,450589.0,0.0,585038043.0,1406553.0,688686928.0,272652701.0,1417173120,2021,10,October,1.3270777144312917,0.0,19.23919506743114,0,No Wave
2021-10-13,33953475.0,0.0,450589.0,0.0,586363442.0,1325399.0,690968314.0,274936033.0,1417173120,2021,10,October,1.3270777144312917,0.0,19.40031384450758,0,No Wave
2021-10-14,33953475.0,0.0,450589.0,0.0,587664525.0,1301083.0,692134805.0,276227246.0,1417173120,2021,10,October,1.3270777144312917,0.0,19.4914257193927,0,No Wave
2021-10-15,33953475.0,0.0,450589.0,0.0,588844673.0,1180148.0,693416137.0,277747310.0,1417173120,2021,10,October,1.3270777144312917,0.0,19.598686009511667,0,No Wave
2021-10-16,33953475.0,0.0,450589.0,0.0,589835258.0,990585.0,693992112.0,278694030.0,1417173120,2021,10,October,1.3270777144312917,0.0,19.665489421645255,0,No Wave
2021-10-17,34067719.0,114244.0,452124.0,1535.0,590935381.0,1100123.0,695536360.0,280808336.0,1417173120,2021,10,October,1.3271331726083568,0.3353438485271057,19.81468121551727,0,No Wave
2021-10-18,34067719.0,0.0,452124.0,0.0,591924874.0,989493.0,696638920.0,282315818.0,1417173120,2021,10,October,1.3271331726083568,0.0,19.921053681853632,0,No Wave
2021-10-19,34067719.0,0.0,452124.0,0.0,593106188.0,1181314.0,700140298.0,286972753.0,1417173120,2021,10,October,1.3271331726083568,0.0,20.24966102941608,0,No Wave
2021-10-20,34067719.0,0.0,452124.0,0.0,594429890.0,1323702.0,705846235.0,291552797.0,1417173120,2021,10,October,1.3271331726083568,0.0,20.572842716632955,0,No Wave
2021-10-21,34067719.0,0.0,452124.0,0.0,595742218.0,1312328.0,709552033.0,293652256.0,1417173120,2021,10,October,1.3271331726083568,0.0,20.720986861506375,0,No Wave
2021-10-22,34067719.0,0.0,452124.0,0.0,597066481.0,1324263.0,712404590.0,297541073.0,1417173120,2021,10,October,1.3271331726083568,0.0,20.995393491516406,0,No Wave
2021-10-23,34067719.0,0.0,452124.0,0.0,598431162.0,1364681.0,714084133.0,299553298.0,1417173120,2021,10,October,1.3271331726083568,0.0,21.1373821428394,0,No Wave
2021-10-24,34175468.0,107749.0,454269.0,2145.0,599771320.0,1340158.0,717676310.0,304591540.0,1417173120,2021,10,October,1.329225396415932,0.3152817102607051,21.492895659776558,0,No Wave
2021-10-25,34175468.0,0.0,454269.0,0.0,600769717.0,998397.0,718444141.0,305705808.0,1417173120,2021,10,October,1.329225396415932,0.0,21.57152176298687,0,No Wave
2021-10-26,34175468.0,0.0,454269.0,0.0,601901543.0,1131826.0,721149084.0,309700995.0,1417173120,2021,10,October,1.329225396415932,0.0,21.853434180292666,0,No Wave
2021-10-27,34175468.0,0.0,454269.0,0.0,603207505.0,1305962.0,723424864.0,313143546.0,1417173120,2021,10,October,1.329225396415932,0.0,22.096350938408992,0,No Wave
2021-10-28,34175468.0,0.0,454269.0,0.0,604498405.0,1290900.0,725633405.0,316825128.0,1417173120,2021,10,October,1.329225396415932,0.0,22.356134443193504,0,No Wave
2021-10-29,34175468.0,0.0,454269.0,0.0,605885769.0,1387364.0,729199887.0,322508748.0,1417173120,2021,10,October,1.329225396415932,0.0,22.7571877739256,0,No Wave
2021-10-30,34175468.0,0.0,454269.0,0.0,607062619.0,1176850.0,731811996.0,326677437.0,1417173120,2021,10,October,1.329225396415932,0.0,23.051343014465303,0,No Wave
2021-10-31,34273300.0,97832.0,458186.0,3917.0,608319915.0,1257296.0,733542729.0,329088622.0,1417173120,2021,10,October,1.3368598880177864,0.28544668882191093,23.2214834839656,0,No Wave
2021-11-01,34273300.0,0.0,458186.0,0.0,609201294.0,881379.0,735580368.0,332073961.0,1417173120,2021,11,November,1.3368598880177864,0.0,23.432137987488783,0,No Wave
2021-11-02,34273300.0,0.0,458186.0,0.0,610210339.0,1009045.0,736446575.0,333272071.0,1417173120,2021,11,November,1.3368598880177864,0.0,23.516680234522088,0,No Wave
2021-11-03,34273300.0,0.0,458186.0,0.0,611278853.0,1068514.0,738501950.0,336557471.0,1417173120,2021,11,November,1.3368598880177864,0.0,23.74850794516904,0,No Wave
2021-11-04,34273300.0,0.0,458186.0,0.0,612346767.0,1067914.0,739357801.0,337749522.0,1417173120,2021,11,November,1.3368598880177864,0.0,23.832622650929196,0,No Wave
2021-11-05,34273300.0,0.0,458186.0,0.0,613017614.0,670847.0,739594039.0,338199584.0,1417173120,2021,11,November,1.3368598880177864,0.0,23.86438038000608,0,No Wave
2021-11-06,34273300.0,0.0,458186.0,0.0,613965751.0,948137.0,740368395.0,339809082.0,1417173120,2021,11,November,1.3368598880177864,0.0,23.97795140229586,0,No Wave
2021-11-07,34355536.0,82236.0,460791.0,2605.0,614885747.0,919996.0,741210655.0,341931630.0,1417173120,2021,11,November,1.341242354652828,0.23936753599187044,24.127724776490254,0,No Wave
2021-11-08,34355536.0,0.0,460791.0,0.0,616071949.0,1186202.0,742750155.0,345485882.0,1417173120,2021,11,November,1.341242354652828,0.0,24.378523493304755,0,No Wave
2021-11-09,34355536.0,0.0,460791.0,0.0,617223931.0,1151982.0,743984381.0,348163758.0,1417173120,2021,11,November,1.341242354652828,0.0,24.567482482309572,0,No Wave
2021-11-10,34355536.0,0.0,460791.0,0.0,618502659.0,1278728.0,745597244.0,352209127.0,1417173120,2021,11,November,1.341242354652828,0.0,24.852935892546423,0,No Wave
2021-11-11,34355536.0,0.0,460791.0,0.0,619902064.0,1399405.0,746872225.0,355903367.0,1417173120,2021,11,November,1.341242354652828,0.0,25.11361258390224,0,No Wave
2021-11-12,34355536.0,0.0,460791.0,0.0,621067350.0,1165286.0,749179463.0,362243853.0,1417173120,2021,11,November,1.341242354652828,0.0,25.561016356279747,0,No Wave
2021-11-13,34355536.0,0.0,460791.0,0.0,622333939.0,1266589.0,751481608.0,367698745.0,1417173120,2021,11,November,1.341242354652828,0.0,25.94592995102814,0,No Wave
2021-11-14,34437307.0,81771.0,463530.0,2739.0,623751344.0,1417405.0,752662221.0,370227215.0,1417173120,2021,11,November,1.3460111732894793,0.2374488806572477,26.12434640307036,0,No Wave
2021-11-15,34437307.0,0.0,463530.0,0.0,624666542.0,915198.0,753932806.0,373048684.0,1417173120,2021,11,November,1.3460111732894793,0.0,26.323437746264904,0,No Wave
2021-11-16,34437307.0,0.0,463530.0,0.0,625774159.0,1107617.0,756052687.0,377635526.0,1417173120,2021,11,November,1.3460111732894793,0.0,26.647099120818773,0,No Wave
2021-11-17,34437307.0,0.0,463530.0,0.0,627016336.0,1242177.0,758251605.0,382755102.0,1417173120,2021,11,November,1.3460111732894793,0.0,27.008351809551677,0,No Wave
2021-11-18,34437307.0,0.0,463530.0,0.0,628248841.0,1232505.0,760532284.0,388254602.0,1417173120,2021,11,November,1.3460111732894793,0.0,27.396413079017474,0,No Wave
2021-11-19,34437307.0,0.0,463530.0,0.0,629387540.0,1138699.0,762169283.0,391426273.0,1417173120,2021,11,November,1.3460111732894793,0.0,27.62021572918346,0,No Wave
2021-11-20,34437307.0,0.0,463530.0,0.0,630575279.0,1187739.0,765364845.0,398320160.0,1417173120,2021,11,November,1.3460111732894793,0.0,28.106669141452528,0,No Wave
2021-11-21,34510413.0,73106.0,465662.0,2132.0,631649378.0,1074099.0,766988022.0,401069205.0,1417173120,2021,11,November,1.349337662229658,0.21183751118828975,28.300650029263892,0,No Wave
2021-11-22,34510413.0,0.0,465662.0,0.0,632524259.0,874881.0,769596553.0,406246823.0,1417173120,2021,11,November,1.349337662229658,0.0,28.665998336180692,0,No Wave
2021-11-23,34510413.0,0.0,465662.0,0.0,633489239.0,964980.0,772215710.0,411731500.0,1417173120,2021,11,November,1.349337662229658,0.0,29.053013650160114,0,No Wave
2021-11-24,34510413.0,0.0,465662.0,0.0,634774225.0,1284986.0,775076432.0,418692797.0,1417173120,2021,11,November,1.349337662229658,0.0,29.544223714883895,0,No Wave
2021-11-25,34510413.0,0.0,465662.0,0.0,635924763.0,1150538.0,776515911.0,422012731.0,1417173120,2021,11,November,1.349337662229658,0.0,29.778488248492884,0,No Wave
2021-11-26,34510413.0,0.0,465662.0,0.0,637106009.0,1181246.0,780551005.0,430207076.0,1417173120,2021,11,November,1.349337662229658,0.0,30.356705890667758,0,No Wave
2021-11-27,34510413.0,0.0,465662.0,0.0,638247889.0,1141880.0,781075743.0,431417303.0,1417173120,2021,11,November,1.349337662229658,0.0,30.442103149684353,0,No Wave
2021-11-28,34572523.0,62110.0,468554.0,2892.0,639427262.0,1179373.0,784647922.0,438546779.0,1417173120,2021,11,November,1.3552785835155856,0.17965133756654092,30.945180430743708,0,No Wave
2021-11-29,34572523.0,0.0,468554.0,0.0,640291325.0,864063.0,786355397.0,442136609.0,1417173120,2021,11,November,1.3552785835155856,0.0,31.19848963830192,0,No Wave
2021-11-30,34572523.0,0.0,468554.0,0.0,641303848.0,1012523.0,789054196.0,448000946.0,1417173120,2021,11,November,1.3552785835155856,0.0,31.612294904379784,0,No Wave
2021-12-01,34572523.0,0.0,468554.0,0.0,642412315.0,1108467.0,791626543.0,453890633.0,1417173120,2021,12,December,1.3552785835155856,0.0,32.02788894274258,0,No Wave
2021-12-02,34572523.0,0.0,468554.0,0.0,643510926.0,1098611.0,794528313.0,461338098.0,1417173120,2021,12,December,1.3552785835155856,0.0,32.55340448455585,0,No Wave
2021-12-03,34572523.0,0.0,468554.0,0.0,644668082.0,1157156.0,796283823.0,465444205.0,1417173120,2021,12,December,1.3552785835155856,0.0,32.84314375084958,0,No Wave
2021-12-04,34572523.0,0.0,468554.0,0.0,646026786.0,1358704.0,799745524.0,474060721.0,1417173120,2021,12,December,1.3552785835155856,0.0,33.451151049209855,0,No Wave
2021-12-05,34633255.0,60732.0,473326.0,4772.0,647252850.0,1226064.0,801417375.0,477346183.0,1417173120,2021,12,December,1.3666806657358657,0.1753574707315267,33.682983134763376,0,No Wave
2021-12-06,34633255.0,0.0,473326.0,0.0,648259067.0,1006217.0,802894059.0,480824004.0,1417173120,2021,12,December,1.3666806657358657,0.0,33.92838865021657,0,No Wave
2021-12-07,34633255.0,0.0,473326.0,0.0,649447014.0,1187947.0,805404596.0,486557623.0,1417173120,2021,12,December,1.3666806657358657,0.0,34.33297006084902,0,No Wave
2021-12-08,34633255.0,0.0,473326.0,0.0,650660144.0,1213130.0,807755550.0,492119528.0,1417173120,2021,12,December,1.3666806657358657,0.0,34.72543481490815,0,No Wave
2021-12-09,34633255.0,0.0,473326.0,0.0,651950127.0,1289983.0,810142506.0,498102033.0,1417173120,2021,12,December,1.3666806657358657,0.0,35.147578370665116,0,No Wave
2021-12-10,34633255.0,0.0,473326.0,0.0,653243539.0,1293412.0,811443992.0,500931096.0,1417173120,2021,12,December,1.3666806657358657,0.0,35.347205569352035,0,No Wave
2021-12-11,34633255.0,0.0,473326.0,0.0,654627300.0,1383761.0,815387998.0,512106250.0,1417173120,2021,12,December,1.3666806657358657,0.0,36.13575806461811,0,No Wave
2021-12-12,34690510.0,57255.0,475434.0,2108.0,655816759.0,1189459.0,816708250.0,514690976.0,1417173120,2021,12,December,1.3705016155715208,0.16504513770480744,36.318144109309664,0,No Wave
2021-12-13,34690510.0,0.0,475434.0,0.0,656672451.0,855692.0,817907560.0,517558003.0,1417173120,2021,12,December,1.3705016155715208,0.0,36.52045016208041,0,No Wave
2021-12-14,34690510.0,0.0,475434.0,0.0,657662933.0,990482.0,820963910.0,525327515.0,1417173120,2021,12,December,1.3705016155715208,0.0,37.0686903093392,0,No Wave
2021-12-15,34690510.0,0.0,475434.0,0.0,658847816.0,1184883.0,822545653.0,529939705.0,1417173120,2021,12,December,1.3705016155715208,0.0,37.394140315051985,0,No Wave
2021-12-16,34690510.0,0.0,475434.0,0.0,660247762.0,1399946.0,823451038.0,533040210.0,1417173120,2021,12,December,1.3705016155715208,0.0,37.612921278100444,0,No Wave
2021-12-17,34690510.0,0.0,475434.0,0.0,661507694.0,1259932.0,825531190.0,539835733.0,1417173120,2021,12,December,1.3705016155715208,0.0,38.09243383052594,0,No Wave
2021-12-18,34690510.0,0.0,475434.0,0.0,662897388.0,1389694.0,827368472.0,545689017.0,1417173120,2021,12,December,1.3705016155715208,0.0,38.50545916366237,0,No Wave
2021-12-19,34740275.0,49765.0,477422.0,1988.0,664109365.0,1211977.0,828319595.0,548109267.0,1417173120,2021,12,December,1.374260854296634,0.14324872212439307,38.67623928684168,0,No Wave
2021-12-20,34740275.0,0.0,477422.0,0.0,665112580.0,1003215.0,829219869.0,551003319.0,1417173120,2021,12,December,1.374260854296634,0.0,38.880452304937876,0,No Wave
2021-12-21,34740275.0,0.0,477422.0,0.0,666126659.0,1014079.0,831142523.0,557379148.0,1417173120,2021,12,December,1.374260854296634,0.0,39.330349985751916,0,No Wave
2021-12-22,34740275.0,0.0,477422.0,0.0,667356171.0,1229512.0,831763875.0,559286403.0,1417173120,2021,12,December,1.374260854296634,0.0,39.464931637992116,0,No Wave
2021-12-23,34740275.0,0.0,477422.0,0.0,668643929.0,1287758.0,833265701.0,564955588.0,1417173120,2021,12,December,1.374260854296634,0.0,39.86496639168544,0,No Wave
2021-12-24,34740275.0,0.0,477422.0,0.0,669809816.0,1165887.0,834737784.0,569818786.0,1417173120,2021,12,December,1.374260854296634,0.0,40.2081282772284,0,No Wave
2021-12-25,34740275.0,0.0,477422.0,0.0,671051627.0,1241811.0,837078735.0,576903056.0,1417173120,2021,12,December,1.374260854296634,0.0,40.70801568689081,0,No Wave
2021-12-26,34786802.0,46527.0,479682.0,2260.0,671997082.0,945455.0,837294288.0,577437315.0,1417173120,2021,12,December,1.3789195109110632,0.1337490005548656,40.745714609658975,0,No Wave
2021-12-27,34786802.0,0.0,479682.0,0.0,672936621.0,939539.0,838318164.0,580128955.0,1417173120,2021,12,December,1.3789195109110632,0.0,40.93564482792335,0,No Wave
2021-12-28,34786802.0,0.0,479682.0,0.0,674078531.0,1141910.0,840095473.0,585974301.0,1417173120,2021,12,December,1.3789195109110632,0.0,41.34811003189222,0,No Wave
2021-12-29,34786802.0,0.0,479682.0,0.0,675246143.0,1167612.0,842315450.0,592880391.0,1417173120,2021,12,December,1.3789195109110632,0.0,41.83542452456338,0,No Wave
2021-12-30,34786802.0,0.0,479682.0,0.0,676445395.0,1199252.0,843220793.0,595496704.0,1417173120,2021,12,December,1.3789195109110632,0.0,42.020039443028665,0,No Wave
2021-12-31,34786802.0,0.0,479682.0,0.0,677878255.0,1432860.0,845640601.0,603224821.0,1417173120,2021,12,December,1.3789195109110632,0.0,42.56535863451884,0,No Wave
